Maurica 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 6 6 7 0 7 0 5 10 14 6 11 7 9 13 5 7 7 11 8 11 0 9 11 6 6 0 7 0 9 5 6 5 7 8 10 15 9 12 12 11 18 9 13 9 0 6 6 7 6 9 7 0 0 0 0 0 0 0 0 0 0 0
Maurice 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 6 0 0 8 12 9 10 8 12 5 15 24 35 31 61 59 48 59 56 62 54 63 53 63 59 59 64 68 48 48 51 38 47 32 29 31 25 27 19 34 25 30 25 20 20 19 23 25 31 22 29 23 20 26 16 24 21 26 23 24 15 27 20 21 21 24 21 31 23 29 28 26 23 25 18 30 28 20 25 26 16 22 19 17 25 14 31 20 12 13 7 7 5 8 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Mauricia 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 11 6 0 0 0 0 0 5 7 0 0 0 5 0 5 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 7 5 5 0 0 0 0 0 0 0 0 0 6 0 9 6 5 5 7 9 6 5 0 5 0 6 7 12 5 6 8 7 7 9 8 9 8 8 6 8 19 13 20 16 11 17 24 8 15 5 9 17 13 11 14 8 8 7 5 8 0 8 6 5 0
Mauricio 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Maurie 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 6 0 5 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 5 0 0 6 0 6 0 0 0 7 11 0 5 0 9 9 5 6 7 9 7 7 10 13 15 7 13 0 5 0 0 8 0 7 0 9 0 6 11 7 6 0 5 0 10 0 7 6 8 0 0 0 0 8 10 0 0 0 5 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Mauriella 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
Maurielle 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5
Maurietta 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Maurika 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0
Maurin 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 0 0 0 0 0 0 0 0 0
Maurina 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 5 6 5 0 5 9 0 0 6 0 0 0 0 0 0 0 0 0 0 0 0 0 7 0 0 0 0 0 6 0 6 0 0 0 8 9 5 0 0 0 0 0 5 0 0 0 7 0 0 0 0 0 0 0 0
Maurine 0 0 0 0 0 0 0 0 0 0 6 7 10 9 10 28 17 27 35 43 48 42 39 53 58 69 100 82 99 98 122 119 161 213 246 312 275 313 302 284 266 281 256 260 265 269 239 244 196 171 204 167 144 127 119 122 106 110 110 86 91 87 93 83 96 69 96 69 76 86 76 72 70 61 46 54 46 50 34 45 41 36 31 39 33 30 25 14 23 19 15 21 16 16 17 12 8 11 8 9 9 9 12 14 8 10 0 0 7 11 0 0 0 7 7 5 7 7 6 0 0 0 8 0 7 7 0 0 0 0 5 0 0 0
Maurisa 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 0 0 7 0 0 0 8 0 0 0 9 0 0 7 10 5 6 0 10 5 5 7 9 6 9 12 12 14 12 14 18 14 14 11 10 9 10 6 0 0 13 0 9 0 0 0 0 0 0 0
Maurisha 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 6 5 0 0 0 0 5 0 0 9 7 8 17 22 11 21 14 16 19 15 10 11 7 12 6 0 0 6 0 0 0 0 0 0 0
Maurissa 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 0 5 0 0 0 5 0 0 6 5 11 8 13 6 0 7 10 5 9 12 13 25 18 21 43 39 50 29 19 22 21 28 21 19 18 14 15 19 11 12 15 14 10 10 11 7 0
